"Tree","Transition","Observed","CI_Lower","CI_Upper","Significance"
"Tree_817","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_818","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_818","clinics_to_wastewater",23,20,29.025,"Within 95% CI"
"Tree_819","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_819","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_820","wastewater_to_clinics",24,19,29,"Within 95% CI"
"Tree_820","clinics_to_wastewater",23,20,29,"Within 95% CI"
"Tree_821","wastewater_to_clinics",23,20,29,"Within 95% CI"
"Tree_821","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_822","wastewater_to_clinics",26,19,30,"Within 95% CI"
"Tree_822","clinics_to_wastewater",25,20,29.025,"Within 95% CI"
"Tree_823","wastewater_to_clinics",27,20,29,"Within 95% CI"
"Tree_823","clinics_to_wastewater",26,20,29.025,"Within 95% CI"
"Tree_824","wastewater_to_clinics",28,19,30,"Within 95% CI"
"Tree_824","clinics_to_wastewater",27,19,30,"Within 95% CI"
"Tree_825","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_825","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_826","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_826","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_827","wastewater_to_clinics",27,20,29,"Within 95% CI"
"Tree_827","clinics_to_wastewater",26,20,29,"Within 95% CI"
"Tree_828","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_828","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_829","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_829","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_830","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_830","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_831","wastewater_to_clinics",26,20,31,"Within 95% CI"
"Tree_831","clinics_to_wastewater",25,20,31,"Within 95% CI"
"Tree_832","wastewater_to_clinics",21,19,30,"Within 95% CI"
"Tree_832","clinics_to_wastewater",20,19,30,"Within 95% CI"
"Tree_833","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_833","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_834","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_834","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_835","wastewater_to_clinics",21,20,30,"Within 95% CI"
"Tree_835","clinics_to_wastewater",20,20,30,"Within 95% CI"
"Tree_836","wastewater_to_clinics",24,19,30,"Within 95% CI"
"Tree_836","clinics_to_wastewater",23,19,30,"Within 95% CI"
"Tree_837","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_837","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_838","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_838","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_839","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_839","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_840","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_840","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_841","wastewater_to_clinics",19,19,29.025,"Within 95% CI"
"Tree_841","clinics_to_wastewater",18,19,29,"Below 95% CI"
"Tree_842","wastewater_to_clinics",28,20,30,"Within 95% CI"
"Tree_842","clinics_to_wastewater",27,20,30,"Within 95% CI"
"Tree_843","wastewater_to_clinics",22,19,29.025,"Within 95% CI"
"Tree_843","clinics_to_wastewater",21,19,30,"Within 95% CI"
"Tree_844","wastewater_to_clinics",24,20,29,"Within 95% CI"
"Tree_844","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_845","wastewater_to_clinics",26,19,29,"Within 95% CI"
"Tree_845","clinics_to_wastewater",25,20,29,"Within 95% CI"
"Tree_846","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_846","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_847","wastewater_to_clinics",28,20,30,"Within 95% CI"
"Tree_847","clinics_to_wastewater",27,20,30,"Within 95% CI"
"Tree_848","wastewater_to_clinics",22,20,31,"Within 95% CI"
"Tree_848","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_849","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_849","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_850","wastewater_to_clinics",27,20,29,"Within 95% CI"
"Tree_850","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_851","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_851","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_852","wastewater_to_clinics",23,19,30,"Within 95% CI"
"Tree_852","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_853","wastewater_to_clinics",25,20,31,"Within 95% CI"
"Tree_853","clinics_to_wastewater",24,20,31,"Within 95% CI"
"Tree_854","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_854","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_855","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_855","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_856","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_856","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_857","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_857","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_858","wastewater_to_clinics",25,19.975,30,"Within 95% CI"
"Tree_858","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_859","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_859","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_860","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_860","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_861","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_861","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_862","wastewater_to_clinics",23,19.975,30,"Within 95% CI"
"Tree_862","clinics_to_wastewater",22,19,30,"Within 95% CI"
"Tree_863","wastewater_to_clinics",25,19.975,30,"Within 95% CI"
"Tree_863","clinics_to_wastewater",24,19.975,30,"Within 95% CI"
"Tree_864","wastewater_to_clinics",23,20,30.025,"Within 95% CI"
"Tree_864","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_865","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_865","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_866","wastewater_to_clinics",23,20,29,"Within 95% CI"
"Tree_866","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_867","wastewater_to_clinics",24,19,29,"Within 95% CI"
"Tree_867","clinics_to_wastewater",23,19,29,"Within 95% CI"
"Tree_868","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_868","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_869","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_869","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_870","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_870","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_871","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_871","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_872","wastewater_to_clinics",27,20,29,"Within 95% CI"
"Tree_872","clinics_to_wastewater",26,20,29,"Within 95% CI"
"Tree_873","wastewater_to_clinics",25,20,29,"Within 95% CI"
"Tree_873","clinics_to_wastewater",24,20,29,"Within 95% CI"
"Tree_874","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_874","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_875","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_875","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_876","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_876","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_877","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_877","clinics_to_wastewater",26,19,30,"Within 95% CI"
"Tree_878","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_878","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_879","wastewater_to_clinics",24,20,31,"Within 95% CI"
"Tree_879","clinics_to_wastewater",23,20,31,"Within 95% CI"
"Tree_880","wastewater_to_clinics",24,20,29.025,"Within 95% CI"
"Tree_880","clinics_to_wastewater",23,20,29,"Within 95% CI"
"Tree_881","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_881","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_882","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_882","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_883","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_883","clinics_to_wastewater",24,19,30,"Within 95% CI"
"Tree_884","wastewater_to_clinics",28,19,30,"Within 95% CI"
"Tree_884","clinics_to_wastewater",27,19,30,"Within 95% CI"
"Tree_885","wastewater_to_clinics",28,20,30,"Within 95% CI"
"Tree_885","clinics_to_wastewater",27,20,30,"Within 95% CI"
"Tree_886","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_886","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_887","wastewater_to_clinics",20,19,29,"Within 95% CI"
"Tree_887","clinics_to_wastewater",19,19,29,"Within 95% CI"
"Tree_888","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_888","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_889","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_889","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_890","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_890","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_891","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_891","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_892","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_892","clinics_to_wastewater",25,20,30.025,"Within 95% CI"
"Tree_893","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_893","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_894","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_894","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_895","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_895","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_896","wastewater_to_clinics",26,20,29,"Within 95% CI"
"Tree_896","clinics_to_wastewater",25,20,29,"Within 95% CI"
"Tree_897","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_897","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_898","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_898","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_899","wastewater_to_clinics",25,19,30,"Within 95% CI"
"Tree_899","clinics_to_wastewater",24,19,30,"Within 95% CI"
"Tree_900","wastewater_to_clinics",21,20,30,"Within 95% CI"
"Tree_900","clinics_to_wastewater",20,20,30,"Within 95% CI"
"Tree_901","wastewater_to_clinics",23,20,29.025,"Within 95% CI"
"Tree_901","clinics_to_wastewater",22,19.975,30,"Within 95% CI"
"Tree_902","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_902","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_903","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_903","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_904","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_904","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_905","wastewater_to_clinics",23,19,30,"Within 95% CI"
"Tree_905","clinics_to_wastewater",22,19,30,"Within 95% CI"
"Tree_906","wastewater_to_clinics",25,19,29,"Within 95% CI"
"Tree_906","clinics_to_wastewater",24,19,29,"Within 95% CI"
"Tree_907","wastewater_to_clinics",21,20,30,"Within 95% CI"
"Tree_907","clinics_to_wastewater",20,20,30,"Within 95% CI"
"Tree_908","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_908","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_909","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_909","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_910","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_910","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_911","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_911","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_912","wastewater_to_clinics",28,20,29,"Within 95% CI"
"Tree_912","clinics_to_wastewater",27,20,29,"Within 95% CI"
"Tree_913","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_913","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_914","wastewater_to_clinics",21,20,30,"Within 95% CI"
"Tree_914","clinics_to_wastewater",20,20,30,"Within 95% CI"
"Tree_915","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_915","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_916","wastewater_to_clinics",25,20,29,"Within 95% CI"
"Tree_916","clinics_to_wastewater",24,20,29,"Within 95% CI"
"Tree_917","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_917","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_918","wastewater_to_clinics",26,19,29,"Within 95% CI"
"Tree_918","clinics_to_wastewater",25,19,29,"Within 95% CI"
"Tree_919","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_919","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_920","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_920","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_921","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_921","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_922","wastewater_to_clinics",21,20,30,"Within 95% CI"
"Tree_922","clinics_to_wastewater",20,20,29.025,"Within 95% CI"
"Tree_923","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_923","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_924","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_924","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_925","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_925","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_926","wastewater_to_clinics",20,20,30,"Within 95% CI"
"Tree_926","clinics_to_wastewater",19,20,30,"Below 95% CI"
"Tree_927","wastewater_to_clinics",24,20,29,"Within 95% CI"
"Tree_927","clinics_to_wastewater",23,20,29,"Within 95% CI"
"Tree_928","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_928","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_929","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_929","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_930","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_930","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_931","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_931","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_932","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_932","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_933","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_933","clinics_to_wastewater",23,19,30,"Within 95% CI"
"Tree_934","wastewater_to_clinics",25,19,29,"Within 95% CI"
"Tree_934","clinics_to_wastewater",24,19,29,"Within 95% CI"
"Tree_935","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_935","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_936","wastewater_to_clinics",24,20,29,"Within 95% CI"
"Tree_936","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_937","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_937","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_938","wastewater_to_clinics",20,20,29,"Within 95% CI"
"Tree_938","clinics_to_wastewater",19,20,30,"Below 95% CI"
"Tree_939","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_939","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_940","wastewater_to_clinics",26,20,29,"Within 95% CI"
"Tree_940","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_941","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_941","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_942","wastewater_to_clinics",24,20,31,"Within 95% CI"
"Tree_942","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_943","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_943","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_944","wastewater_to_clinics",23,19,29,"Within 95% CI"
"Tree_944","clinics_to_wastewater",22,19,30,"Within 95% CI"
"Tree_945","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_945","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_946","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_946","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_947","wastewater_to_clinics",25,20,29.025,"Within 95% CI"
"Tree_947","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_948","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_948","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_949","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_949","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_950","wastewater_to_clinics",26,20,29,"Within 95% CI"
"Tree_950","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_951","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_951","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_952","wastewater_to_clinics",26,20,29,"Within 95% CI"
"Tree_952","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_953","wastewater_to_clinics",26,21,30,"Within 95% CI"
"Tree_953","clinics_to_wastewater",25,21,30,"Within 95% CI"
"Tree_954","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_954","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_955","wastewater_to_clinics",23,19,30,"Within 95% CI"
"Tree_955","clinics_to_wastewater",22,19.975,30,"Within 95% CI"
"Tree_956","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_956","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_957","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_957","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_958","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_958","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_959","wastewater_to_clinics",23,20,29,"Within 95% CI"
"Tree_959","clinics_to_wastewater",22,20,29,"Within 95% CI"
"Tree_960","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_960","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_961","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_961","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_962","wastewater_to_clinics",24,19,30,"Within 95% CI"
"Tree_962","clinics_to_wastewater",23,19,30,"Within 95% CI"
"Tree_963","wastewater_to_clinics",23,19,30,"Within 95% CI"
"Tree_963","clinics_to_wastewater",22,19,30,"Within 95% CI"
"Tree_964","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_964","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_965","wastewater_to_clinics",30,20,30,"Within 95% CI"
"Tree_965","clinics_to_wastewater",29,20,30,"Within 95% CI"
"Tree_966","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_966","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_967","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_967","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_968","wastewater_to_clinics",30,20,30,"Within 95% CI"
"Tree_968","clinics_to_wastewater",29,20,30,"Within 95% CI"
"Tree_969","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_969","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_970","wastewater_to_clinics",23,20,29,"Within 95% CI"
"Tree_970","clinics_to_wastewater",22,19,30,"Within 95% CI"
"Tree_971","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_971","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_972","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_972","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_973","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_973","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_974","wastewater_to_clinics",24,19.975,30,"Within 95% CI"
"Tree_974","clinics_to_wastewater",23,19.975,30,"Within 95% CI"
"Tree_975","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_975","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_976","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_976","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_977","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_977","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_978","wastewater_to_clinics",26,19,29,"Within 95% CI"
"Tree_978","clinics_to_wastewater",25,19.975,30,"Within 95% CI"
"Tree_979","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_979","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_980","wastewater_to_clinics",22,20,29,"Within 95% CI"
"Tree_980","clinics_to_wastewater",21,20,29,"Within 95% CI"
"Tree_981","wastewater_to_clinics",23,19,29,"Within 95% CI"
"Tree_981","clinics_to_wastewater",22,19,29,"Within 95% CI"
"Tree_982","wastewater_to_clinics",24,19.975,30,"Within 95% CI"
"Tree_982","clinics_to_wastewater",23,19,30,"Within 95% CI"
"Tree_983","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_983","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_984","wastewater_to_clinics",26,20,29,"Within 95% CI"
"Tree_984","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_985","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_985","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_986","wastewater_to_clinics",22,19,30,"Within 95% CI"
"Tree_986","clinics_to_wastewater",21,19,30,"Within 95% CI"
"Tree_987","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_987","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_988","wastewater_to_clinics",22,20,30,"Within 95% CI"
"Tree_988","clinics_to_wastewater",21,20,30,"Within 95% CI"
"Tree_989","wastewater_to_clinics",26,20,30,"Within 95% CI"
"Tree_989","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_990","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_990","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_991","wastewater_to_clinics",23,20,30,"Within 95% CI"
"Tree_991","clinics_to_wastewater",22,20,30,"Within 95% CI"
"Tree_992","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_992","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_993","wastewater_to_clinics",20,19.975,30,"Within 95% CI"
"Tree_993","clinics_to_wastewater",20,19.975,30,"Within 95% CI"
"Tree_994","wastewater_to_clinics",26,20,31,"Within 95% CI"
"Tree_994","clinics_to_wastewater",25,20,30,"Within 95% CI"
"Tree_995","wastewater_to_clinics",28,20,30,"Within 95% CI"
"Tree_995","clinics_to_wastewater",27,20,30,"Within 95% CI"
"Tree_996","wastewater_to_clinics",24,21,30,"Within 95% CI"
"Tree_996","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_997","wastewater_to_clinics",25,20,30,"Within 95% CI"
"Tree_997","clinics_to_wastewater",24,20,30,"Within 95% CI"
"Tree_998","wastewater_to_clinics",27,20,30,"Within 95% CI"
"Tree_998","clinics_to_wastewater",26,20,30,"Within 95% CI"
"Tree_999","wastewater_to_clinics",24,20,30,"Within 95% CI"
"Tree_999","clinics_to_wastewater",23,20,30,"Within 95% CI"
"Tree_1000","wastewater_to_clinics",28,20,30,"Within 95% CI"
"Tree_1000","clinics_to_wastewater",27,20,30,"Within 95% CI"
